RA,Dec,z,log_Mstar,log_SFR,log_sSFR,D4000_N,GroupID,Ngal,Rank,tempel_matched,mass_bin,age_tercile,dn4000_slice
160.08436584472656,-1.0926319360733032,0.1328532844781875,10.790067672729492,0.4279700815677643,-10.362097591161728,1.4977445602416992,999999,1,1,True,10.7-11.0,middle,3
160.72784423828125,-0.2656476199626922,0.1281156986951828,10.589749336242676,0.7137501239776611,-9.875999212265016,1.2775615453720093,999999,1,1,True,10.4-10.7,young,2
160.64100646972656,-0.0370953939855098,0.094831682741642,10.378570556640623,0.4917200803756714,-9.886850476264954,1.3451794385910034,999999,1,1,True,10.1-10.4,middle,4
160.77377319335938,-0.0548984892666339,0.0953056886792182,10.690969467163086,0.4399001002311706,-10.251069366931915,1.423803687095642,999999,1,1,True,10.4-10.7,middle,4
160.78163146972656,-0.094421237707138,0.0615074969828128,9.626492500305176,0.3939800858497619,-9.232512414455414,1.129335880279541,999999,1,1,True,9.5-9.8,young,1
159.83889770507812,-0.7885438203811646,0.1073855385184288,10.653197288513184,0.3560701012611389,-10.297127187252045,1.3382384777069092,999999,1,1,True,10.4-10.7,middle,2
159.81631469726562,-0.7540861964225769,0.1253762245178222,10.493850708007812,0.1549000889062881,-10.338950619101524,1.5655051469802856,999999,1,1,True,10.4-10.7,old,5
160.48561096191406,-0.2078411430120468,0.1385455429553985,10.781132698059082,0.8670001029968262,-9.914132595062256,1.3071916103363037,999999,1,1,True,10.7-11.0,young,1
160.43020629882812,-0.3354618847370147,0.07416782528162,10.344788551330566,0.6182200908660889,-9.726568460464478,1.3073056936264038,999999,1,1,True,10.1-10.4,middle,3
160.45347595214844,-0.6170462965965271,0.1383506059646606,11.036399841308594,1.0938501358032229,-9.942549705505373,1.4456701278686523,999999,1,1,True,11.0-11.3,young,2
160.11941528320312,-0.6181409358978271,0.0869253501296043,10.406442642211914,0.3538400828838348,-10.05260255932808,1.353180170059204,999999,1,1,True,10.4-10.7,middle,3
160.2836456298828,-0.4483283460140228,0.1117111667990684,10.7284574508667,0.4551500976085663,-10.273307353258131,1.447715163230896,999999,1,1,True,10.7-11.0,middle,3
